,ORISPL,MWMax,PLPRMFL,FuelType,PLHTIAN,PLNGENAN,LAT,LON,Heat Rate MBTU/MWh,Gentype,GO,BusNum,Name,Substation Latitude,Substation Longitude,Distance
726,58086,1,SUN,SOLAR,0,1514,38.645119,-121.172999,0,solar," 20217, 20218, ",20217,CITRUS HEIGHTS 3 1,38.616,-121.2122,2.92112325
727,58954,1,SUN,SOLAR,0,1580,38.643611,-121.163889,0,solar," 20244, 20245, 20246, 20247, ",20244,FOLSOM 1 2,38.5952,-121.1904,3.634392814
728,61152,5.2,SUN,SOLAR,0,8130,38.645961,-121.162623,0,solar," 20248, ",20248,FOLSOM 2 1,38.6938,-121.1881,3.575887926
729,60224,1.1,NG,GAS,61178,7458,37.384745,-121.963808,0,ng," 21721, ",21721,SANTA CLARA 7 2,37.3617,-121.9436,1.939766747
730,63414,4,SUN,SOLAR,0,0,34.09,-117.45,0,solar," 28263, 28264, ",28263,FONTANA 6 1,34.0926,-117.4182,1.832315832
731,58513,4,SUN,SOLAR,0,9333,33.565,-114.918056,0,solar," 28952, 28953, 28954, 28955, 28956, ",28952,BLYTHE 3 4,33.665,-114.9981,8.294738643
732,57841,1.1,SUN,SOLAR,0,1216,33.921667,-118.124444,0,solar," 25688, 25689, ",25688,SANTA FE SPRINGS 1,33.9066,-118.1291,1.07237451
733,57840,1.1,SUN,SOLAR,0,1442,32.791667,-117.095277,0,solar," 28448, 28449, ",28448,SAN DIEGO 11 1,32.7871,-117.1055,0.673146538
734,58307,3.5,SUN,SOLAR,0,6592.999,36.3875,-119.255,0,solar," 23243, ",23243,VISALIA 5 1,36.4155,-119.2254,2.539591083
735,57074,133,SUN,SOLAR,374937,243037,35.533056,-115.4525,0,solar," 28889, 28890, 28891, ",28889,NIPTON 2 1,35.5331,-115.4525,0.00303342
736,57073,133.4,SUN,SOLAR,496657,271642,35.556111,-115.468611,0,solar," 28758, 28759, 28760, 28761, ",28758,NIPTON 1 1,35.5561,-115.4686,0.000979361
737,57075,133.4,SUN,SOLAR,381584,257535,35.580833,-115.4825,0,solar," 29072, 29073, 29074, ",29072,NIPTON 3 1,35.5808,-115.4825,0.002275083
738,61692,3,SUN,SOLAR,0,4090,32.83186,-115.506629,0,solar," 28919, 28920, 28921, 28922, 28923, ",28919,EL CENTRO 3 1,32.8022,-115.54,2.819246544
739,57101,1.4,LFG,BIOMASS,0,0,34.9494,-120.3803,0,other," 25028, 25029, ",25028,NIPOMO 1,34.9734,-120.4078,2.274367809
740,58216,4,WH,OTHF,0,11624,37.806944,-121.2775,0,otherfuel," 23402, 23403, 23404, ",23402,LATHROP 2 1,37.8062,-121.2771,0.055785292
741,60947,20,SUN,SOLAR,0,44139,32.6212,-116.12896,0,solar," 28903, 28904, 28905, 28906, ",28903,OCOTILLO 1,32.7528,-116.0447,10.31243795
742,249,168.6,WAT,HYDRO,0,679587,40.992295,-121.975182,0,hydro,,20319,MONTGOMERY CREEK 1 4,40.9923,-121.9752,0.001002387
743,431,161.6,WAT,HYDRO,0,644020,38.83405,-120.53176,0,hydro,,20541,POLLOCK PINES 6 3,38.8341,-120.5318,0.004068534
744,63843,20,MWH,OTHF,0,0,33.715016,-117.853984,0,otherfuel," 28048, 28049, ",28048,GARDEN GROVE 5 3,33.7212,-117.8336,1.248970327
745,57475,55,GEO,GEOTHERMAL,0,440113,33.204635,-115.573303,0,other," 29053, ",29053,CALIPATRIA 10 4,33.2046,-115.5733,0.002418282
746,534,10,WAT,HYDRO,0,11541,38.850283,-120.381883,0,hydro,,20407,POLLOCK PINES 5 3,38.8965,-120.3783,3.193912568
747,63711,1.1,NG,GAS,31401,4904,37.4124,-122.024,0,ng," 21335, ",21335,MOUNTAIN VIEW 5 1,37.4199,-122.0385,0.950618105
748,442,154.4,WAT,HYDRO,0,263352,40.646934,-122.626973,0,hydro,,20482,REDDING 11 3,40.6469,-122.627,0.00274183
749,58301,1.1,NG,GAS,58197,6970,37.406944,-122.026944,0,ng," 21320, 21321, ",21320,CUPERTINO 1 2,37.4055,-122.0556,1.57961365
750,62699,1.4,NG,GAS,73168,9776,37.95169,-121.77182,0,ng," 21536, 21537, 21538, ",21536,ANTIOCH 1 1,37.9766,-121.768,1.730648147
751,58128,1,LFG,BIOMASS,42186.001,5470,33.919167,-118.128611,0,other," 25689, ",25689,SANTA FE SPRINGS 2,33.9066,-118.1291,0.866611004
752,62698,2.2,NG,GAS,125407,17217,33.85098,-117.84531,0,ng," 28874, 28875, 28876, ",28874,ANAHEIM 14 1,33.8535,-117.8563,0.655406146
753,62701,4.8,NG,GAS,257658.992,34619,38.25477,-122.27305,0,ng," 21205, ",21205,AMERICAN CANYON 1,38.2484,-122.2788,0.539297403
754,58132,1,OBG,BIOMASS,57637.002,7635,34.0325,-117.608889,0,other," 28161, 28162, ",28161,MONTCLAIR 1 1,34.0145,-117.6169,1.323081817
755,62700,1,NG,GAS,54514,7440,37.69923,-121.89419,0,ng," 21520, ",21520,PLEASANTON 2 1,37.6998,-121.8768,0.953756357
756,10718,11.7,WND,WIND,0,30699,33.92194,-116.56222,0,wind," 29048, 29049, ",29048,NORTH PALM SPRINGS 7 3,33.9211,-116.5642,0.127650944
757,337,2.3,WAT,HYDRO,0,-84,36.465066,-118.862023,0,hydro,,23485,FRESNO 26 4,36.9089,-119.0876,33.06911063
758,62441,1,MWH,OTHF,0,0,32.815256,-117.126079,0,otherfuel," 28978, 28979, ",28978,SAN DIEGO 52 1,32.834,-117.1338,1.367557805
759,59280,1.1,NG,GAS,57912,6594,37.356389,-121.871944,0,ng," 21497, ",21497,SAN JOSE 20 2,37.3318,-121.8628,1.768875331
760,418,10,WAT,HYDRO,0,59921,39.531784,-121.491247,0,hydro,,20439,OROVILLE 5 4,39.543,-121.4922,0.775444519
761,682,139.5,WAT,HYDRO,0,668481,37.071846,-119.558008,0,hydro,,23293,AUBERRY 1 3,37.0718,-119.558,0.003202775
762,50494,49.8,NG,GAS,144605,13686,35.51647,-119.040128,0,ng," 25960, 25961, ",25960,BAKERSFIELD 26 2,35.5165,-119.0401,0.002601612
763,58100,4.5,NG,GAS,492629,35923,35.295556,-118.918333,0,ng," 25138, 25139, ",25138,BAKERSFIELD 14 1,35.303,-118.9462,1.656444664
764,340,26.4,WAT,HYDRO,0,173613,35.460303,-118.77959,0,hydro,,26034,BAKERSFIELD 31 1,35.4192,-118.9266,8.7648087
765,10496,300,NG,GAS,3671637.109,631135,35.4515,-118.9849,0,ng," 26009, ",26009,BAKERSFIELD 29 1,35.4405,-119.0129,1.752206115
766,52107,48.8,NG,GAS,1290321.853,258489,35.4406,-118.9617,0,ng," 25118, ",25118,BAKERSFIELD 6 2,35.4288,-119.0387,4.42001677
767,63875,3,SUN,SOLAR,0,0,35.76444,-119.313436,0,solar," 25088, ",25088,MC FARLAND 1,35.6315,-119.2626,9.6008539
768,443,117,WAT,HYDRO,0,355962,40.611858,-122.446441,0,hydro,,20462,REDDING 9 1,40.6119,-122.4464,0.003612045
769,59098,1,SUN,SOLAR,0,2058,34.700278,-118.123611,0,solar," 25900, ",25900,ROSAMOND 5 1,34.9003,-118.2383,15.25255127
770,59099,1,SUN,SOLAR,0,1901,34.700278,-118.123611,0,solar," 25887, ",25887,LANCASTER 7 4,34.7803,-118.4244,17.98255235
771,57921,22,SUN,SOLAR,0,0,35.99,-120.12,0,solar," 23430, ",23430,HANFORD 3 6,36.2701,-119.6481,32.70547349
772,59633,20,SUN,SOLAR,0,53218,36.050833,-119.9475,0,solar," 23210, 23211, ",23210,SELMA 1 1,36.4606,-119.6397,33.07108295
773,58510,1,SUN,SOLAR,0,2640,38.12139,-121.14122,0,solar," 23072, 23073, ",23072,LODI 2 1,38.2028,-121.0792,6.55247447
774,55766,9,LFG,BIOMASS,859524,68961,38.5136,-121.1944,0,other," 20193, 20194, ",20193,CARMICHAEL 1 2,38.5373,-121.2253,2.340017543
775,61628,1.1,SUN,SOLAR,0,6718,32.936137,-117.234157,0,solar," 28473, ",28473,SAN DIEGO 17 1,32.9275,-117.2187,1.077559429
776,55811,47.3,NG,GAS,67881,6056,36.224758,-121.124633,0,ng," 23405, ",23405,KING CITY 3 1,36.2248,-121.1246,0.003432902
777,10294,133.2,NG,GAS,166848.617,161447,36.225,-121.1278,0,ng," 23330, ",23330,KING CITY 2 2,36.225,-121.1278,0
778,59868,20,SUN,SOLAR,0,57448,34.819,-118.432,0,solar," 25850, 25851, 25852, ",25850,ROSAMOND 3 1,34.8914,-118.4325,4.990875764
779,60091,20,SUN,SOLAR,0,54746,34.824206,-118.438547,0,solar," 25851, 25852, ",25851,ROSAMOND 3 2,34.8914,-118.4325,4.644655265
780,254,48.6,WAT,HYDRO,0,122290,36.888166,-119.158777,0,hydro,,23307,FRESNO 22 1,36.8882,-119.1588,0.002668308
781,10405,36.2,NG,GAS,34032.266,3466,36.5397,-119.5794,0,ng," 23211, ",23211,SELMA 1 2,36.4606,-119.6397,6.404384496
782,58304,3.7,SUN,SOLAR,0,7112,36.505278,-119.540278,0,solar," 23221, ",23221,KINGSBURG 1,36.4081,-119.489,7.283965487
783,61802,50,MWH,OTHF,0,0,36.92157,-119.987066,0,otherfuel," 23155, 23156, ",23155,MADERA 3 1,36.9553,-120.0175,2.871933764
784,57009,1,SUN,SOLAR,0,1368,34.094695,-117.266831,0,solar," 28782, 28783, 28784, 28785, 28786, 28787, 28788, 28789, ",28782,REDLANDS 5 2,34.0818,-117.2418,1.688307578
785,63758,1.2,SUN,SOLAR,0,0,33.917918,-117.939825,0,solar," 25702, ",25702,WHITTIER 2 1,33.9208,-117.9606,1.21013353
786,63712,2,NG,GAS,81977,12160,37.70649,-122.16471,0,ng," 21267, 21268, ",21267,SAN LEANDRO 1 1,37.7133,-122.1755,0.755044709
787,63716,1.6,NG,GAS,90630,13166,33.7902,-118.29431,0,ng," 25388, ",25388,TORRANCE 4 1,33.7966,-118.2874,0.593865309
788,56295,50,WND,WIND,0,156884,32.705556,-116.3425,0,wind," 28757, ",28757,CAMPO 2,32.7056,-116.3425,0.003032022
789,10720,3.8,NG,GAS,147109,12087,32.819675,-117.140548,0,ng," 28979, ",28979,SAN DIEGO 52 2,32.834,-117.1338,1.062360101
790,57836,1.5,SUN,SOLAR,0,2692,34.654347,-117.973103,0,solar," 25775, 25776, 25777, 25778, ",25775,LANCASTER 6 2,34.6668,-117.7705,11.57155575
791,440,4.5,WAT,HYDRO,0,10749,37.6697,-120.4436,0,hydro,,23503,LA GRANGE 4,37.696,-120.4202,2.221465621
792,58118,1.5,SUN,SOLAR,0,2103,36.678611,-119.7975,0,solar," 23168, 23169, ",23168,FRESNO 5 1,36.7128,-119.8133,2.515459418
793,55151,1200,NG,GAS,7678989.938,1036441,35.2956,-119.5919,0,ng," 26162, 26163, 26164, 26165, 26166, ",26162,MC KITTRICK 2 3,35.2956,-119.5919,0
794,63527,1.9,SUN,SOLAR,0,0,34.05,-118.18,0,solar," 25480, ",25480,LOS ANGELES 51 1,34.0559,-118.1779,0.424125882
795,63623,1.7,SUN,SOLAR,0,0,33.92,-118.24,0,solar," 25582, 25583, 25584, 25585, ",25582,BELL GARDENS 1 1,33.9109,-118.2545,1.042881211
796,58960,4.4,OBG,BIOMASS,88990.921,15239,38.368889,-122.765833,0,other," 21031, ",21031,SANTA ROSA 6 1,38.4325,-122.782,4.474443611
797,7987,60.5,NG,GAS,168941.25,15995,34.1772,-118.3147,0,ng," 25916, ",25916,BURBANK 8 1,34.1772,-118.3147,0
798,60973,1.5,SUN,SOLAR,0,0,33.8361,-117.1297,0,solar," 28385, ",28385,MORENO VALLEY 3 1,33.8253,-117.149,1.33657149
799,55626,47,NG,GAS,147372.391,12245,38.221577,-121.868333,0,ng," 21658, 21659, ",21658,SUISUN CITY 3 4,38.2268,-121.8433,1.408880239
800,62056,3,SUN,SOLAR,0,7641,34.743383,-117.972222,0,solar," 25776, 25777, 25778, ",25776,LANCASTER 6 3,34.6668,-117.7705,12.63863797
801,58634,1,SUN,SOLAR,0,2053,34.695833,-118.058889,0,solar," 25777, 25778, ",25777,LANCASTER 6 4,34.6668,-117.7705,16.54319263
802,58750,5,SUN,SOLAR,0,12975,34.716944,-118.289444,0,solar," 25944, ",25944,SANTA CLARITA 4 1,34.5902,-118.4547,12.84284652
803,59262,5,SUN,SOLAR,0,12671,34.599444,-117.932778,0,solar," 25778, ",25778,LANCASTER 6 5,34.6668,-117.7705,10.34620108
804,59167,1.5,SUN,SOLAR,0,3358,34.715,-118.095,0,solar," 25939, 25940, 25941, 25942, ",25939,MOJAVE 4 1,35.0267,-118.1856,22.09458874
805,59169,1.5,SUN,SOLAR,0,3354,34.710556,-118.166111,0,solar," 25895, 25896, 25897, 25898, ",25895,ROSAMOND 4 2,34.9383,-118.3345,18.387127
806,59739,3,SUN,SOLAR,0,7403,34.780192,-118.19333,0,solar," 25896, 25897, 25898, ",25896,ROSAMOND 4 3,34.9383,-118.3345,13.5325564
807,55542,99.8,NG,GAS,551465.766,52624,32.567041,-116.944197,0,ng," 29059, ",29059,SAN DIEGO 54 1,32.567,-116.9442,0.002830649
808,58963,1,SUN,SOLAR,0,1666,34.136111,-118.701944,0,solar," 25187, ",25187,CALABASAS 1 1,34.1162,-118.726,1.945446598
809,57312,1.1,SUN,SOLAR,0,0,34.033056,-118.269722,0,solar," 25453, ",25453,LOS ANGELES 42 1,34.0329,-118.2674,0.133676571
810,61792,1,SUN,SOLAR,0,1931,38.194599,-122.663388,0,solar," 21016, 21017, ",21016,PETALUMA 1 1,38.1578,-122.6899,2.919856457
811,63614,1,MWH,OTHF,0,0,33.63778,-117.71377,0,otherfuel," 28147, 28148, ",28147,LAGUNA WOODS 2,33.6649,-117.6894,2.338084252
812,60142,1.5,SUN,SOLAR,0,1381,36.257938,-119.798139,0,solar," 23195, 23196, 23197, ",23195,FRESNO 19 1,36.562,-119.7749,21.00548754
813,62274,1.5,SUN,SOLAR,0,2651,35.364408,-119.127496,0,solar," 25109, 25110, ",25109,BAKERSFIELD 4 2,35.3406,-119.0931,2.543196905
814,59279,1.1,NG,GAS,62788,7224,37.643889,-121.884167,0,ng," 21375, ",21375,UNION CITY 2 1,37.6733,-121.9232,2.948622606
815,58302,1.1,NG,GAS,59690,6977,33.137222,-117.286944,0,ng," 28368, 28369, ",28368,ENCINITAS 1 1,33.1185,-117.3219,2.402727814
816,57988,4.8,LFG,BIOMASS,297583.008,24402,38.838056,-121.341944,0,other," 20183, ",20183,ROSEVILLE 2 1,38.851,-121.3384,0.913114968
817,60060,3.2,SUN,SOLAR,0,4928,32.729238,-117.207718,0,solar," 28410, ",28410,CORONADO 1 1,32.7467,-117.1995,1.294997659
818,60984,1.9,SUN,SOLAR,0,4926,32.729444,-117.205083,0,solar," 28452, 28453, 28454, ",28452,SAN DIEGO 13 1,32.7515,-117.2173,1.678172471
819,50148,31,NG,GAS,0,0,33.78856,-118.229392,0,ng," 25566, ",25566,LONG BEACH 8 1,33.7856,-118.2267,0.256162547
820,58308,4,SUN,SOLAR,0,7379,36.211944,-119.133889,0,solar," 23245, 23246, ",23245,FARMERSVILLE 2,36.2954,-119.1805,6.315625782
821,62463,20,SUN,SOLAR,0,0,36.716,-120.415,0,solar," 23388, ",23388,FIREBAUGH 2 3,36.6535,-120.5783,10.04105523
822,62464,50,SUN,SOLAR,0,0,36.716,-120.415,0,solar," 23499, ",23499,FIREBAUGH 4 1,36.6541,-120.5797,10.09373935
823,62465,50,SUN,SOLAR,0,0,36.716,-120.415,0,solar," 23449, ",23449,FIREBAUGH 3 1,36.6529,-120.5806,10.17423055
824,59870,40,SUN,SOLAR,0,0,36.716,-120.415,0,solar," 23284, 23285, 23286, 23287, 23288, 23289, 23290, ",23284,SAN JOAQUIN 1 1,36.6514,-120.5833,10.35413291
825,59885,20,SUN,SOLAR,0,0,36.716,-120.41,0,solar," 23285, 23286, 23287, 23288, 23289, 23290, ",23285,SAN JOAQUIN 1 2,36.6514,-120.5833,10.60548213
826,60026,3,SUN,SOLAR,0,7762,34.600231,-117.94751,0,solar," 25792, ",25792,PALMDALE 7 2,34.5035,-117.7654,12.34206337
827,54768,46,NG,GAS,66715.126,14749,35.4837,-119.0298,0,ng," 26013, ",26013,BAKERSFIELD 30 1,35.4837,-119.0298,0
828,63529,20,MWH,OTHF,0,0,37.008261,-121.558014,0,otherfuel," 21640, ",21640,GILROY 3 2,37.0001,-121.5367,1.306243846
829,57808,1.1,NG,GAS,53279,5929,37.413056,-122.028056,0,ng," 21405, 21406, 21407, 21408, ",21405,SANTA CLARA 1 1,37.4371,-122.0127,1.860855469
830,7451,27.4,NG,GAS,8284,497,38.146571,-121.300541,0,ng," 23058, ",23058,ACAMPO 1,38.1713,-121.2853,1.896838335
831,57978,288.9,NG,GAS,8455567,1189331,38.088056,-121.3875,0,ng," 23431, 23432, 23433, 23434, 23435, ",23431,LODI 6 1,38.0881,-121.3875,0.003034726
832,58417,10,SUN,SOLAR,0,23814,34.398059,-116.865517,0,solar," 28619, 28620, ",28619,LUCERNE VALLEY 1,34.6052,-116.882,14.30910065
833,59237,20,SUN,SOLAR,0,46118,34.408333,-116.8625,0,solar," 28620, ",28620,LUCERNE VALLEY 2,34.6052,-116.882,13.61552351
834,63615,1.5,MWH,OTHF,0,0,33.765236,-118.189377,0,otherfuel," 25544, ",25544,LONG BEACH 4 1,33.7552,-118.2017,0.990792388
835,60485,20,SUN,SOLAR,0,52482,34.541,-117.061,0,solar," 28477, 28478, ",28477,APPLE VALLEY 4 1,34.5289,-117.0956,2.142678988
836,432,74.1,WAT,HYDRO,0,110999,38.982697,-120.324503,0,hydro,,20283,POLLOCK PINES 2 1,38.9827,-120.3245,0.000262517
837,57314,1.2,SUN,SOLAR,0,0,33.783102,-118.28493,0,solar," 26041, 26042, 26043, ",26041,WILMINGTON 4 1,33.7686,-118.2867,1.004677345
838,54451,68.5,PRG,OTHF,2066514.473,389956,33.7686,-118.2867,0,otherfuel," 26042, 26043, ",26042,WILMINGTON 4 2,33.7686,-118.2867,0
839,55748,306.1,NG,GAS,1827434.156,215552,37.425,-121.9319,0,ng," 21733, 21734, 21735, 21736, 21737, 21738, 21739, 21740, 21741, ",21733,SAN JOSE 46 1,37.425,-121.9319,0
840,55217,678.3,NG,GAS,17981419.59,2707149,38.030071,-121.873004,0,ng," 21650, 21651, 21652, 21653, ",21650,PITTSBURG 6 2,38.0301,-121.873,0.002012009
841,52077,10.5,NG,GAS,290220.472,43631.001,35.666111,-119.766944,0,ng," 26230, 26231, 26232, ",26230,MC KITTRICK 3 2,35.4386,-119.7075,16.03853235
842,58711,32,SUN,SOLAR,0,85405,35.62,-119.85,0,solar," 26231, 26232, ",26231,MC KITTRICK 3 3,35.4386,-119.7075,14.86242717
843,63685,100,MWH,OTHF,0,0,34.68325,-118.3053,0,otherfuel," 25852, ",25852,ROSAMOND 3 3,34.8914,-118.4325,16.06875533
844,342,3,WAT,HYDRO,0,13212,38.042729,-119.172015,0,hydro,,23393,BISHOP 4 3,37.546,-118.59,46.77829473
845,58451,1.5,SUN,SOLAR,0,3617,34.695278,-118.0625,0,solar," 25642, ",25642,PALMDALE 4 1,34.3671,-118.0794,22.64183019
846,57308,2.2,SUN,SOLAR,0,1215,34.319722,-118.430833,0,solar," 25248, ",25248,VAN NUYS 2 2,34.2928,-118.434,1.864484715
847,59409,1,SUN,SOLAR,0,2559,34.768333,-117.323611,0,solar," 28316, ",28316,HELENDALE 1,34.7923,-117.4442,7.054680665
848,61421,1.5,SUN,SOLAR,0,2584,37.056468,-120.167021,0,solar," 23148, 23149, ",23148,CHOWCHILLA 1 1,37.0082,-120.3044,8.292446436
849,58522,1,SUN,SOLAR,0,2004,36.941111,-120.046667,0,solar," 23156, ",23156,MADERA 3 2,36.9553,-120.0175,1.88767308
850,56046,387.6,NG,GAS,11528963,1571046,34.1786,-118.3153,0,ng," 26125, 26126, 26127, 26128, 26129, ",26125,BURBANK 10 1,34.1786,-118.3153,0
851,56239,121,NG,GAS,174785.898,16323,36.6697,-119.7404,0,ng," 23406, 23407, 23408, ",23406,FRESNO 24 1,36.6697,-119.7404,0
852,56041,130,NG,GAS,5019989.25,608960,33.9986,-118.2219,0,ng," 26000, 26001, 26002, ",26000,LOS ANGELES 80 2,33.9986,-118.2219,0
853,62688,3.1,SUN,SOLAR,0,5643,37.228736,-121.738616,0,solar," 21686, 21687, 21688, 21689, 21690, 21691, ",21686,COYOTE 3,37.2207,-121.7457,0.678023383
854,10480,10,GEO,GEOTHERMAL,0,57351,37.6451,-118.9143,0,other," 23260, ",23260,MAMMOTH LAKES 2,37.5827,-118.7813,8.471104492
855,344,190,WAT,HYDRO,0,513546,37.220302,-119.337983,0,hydro,,23493,NORTH FORK 2 1,37.2203,-119.338,0.000947629
856,61115,1,SUN,SOLAR,0,1979,37.84013,-121.216191,0,solar," 23062, 23063, 23064, ",23062,MANTECA 3 1,37.8343,-121.1815,1.939626516
857,57484,189,WND,WIND,0,490486,34.9349,-118.4612,0,wind," 25832, 25833, 25834, ",25832,ROSAMOND 2 1,34.9349,-118.4612,0
858,56676,48.2,NG,GAS,0,0,33.549444,-117.627777,0,ng," 28164, 28165, 28166, ",28164,LAGUNA HILLS 1 1,33.5713,-117.6458,1.830394944
859,57005,1,SUN,SOLAR,0,1753,38.40008,-121.96366,0,solar," 21367, ",21367,VACAVILLE 2 1,38.4075,-121.9604,0.541515912
860,59607,20,SUN,SOLAR,0,45108,35.115278,-119.317778,0,solar," 25071, 25072, ",25071,TAFT 1 1,35.1919,-119.5114,12.16861142
861,61013,10.5,SUN,SOLAR,0,20212,37.945296,-122.377202,0,solar," 21753, 21754, ",21753,EL SOBRANTE 2 1,37.9418,-122.3909,0.786056221
862,57483,199.6,NG,GAS,981202.25,90836,37.789167,-121.601944,0,ng," 21660, 21661, 21662, 21663, ",21660,BYRON 1,37.7892,-121.6019,0.003313519
863,57267,828,NG,GAS,804384.656,63231,38.016944,-121.765,0,ng," 21593, 21594, 21595, 21596, 21597, 21598, 21599, ",21593,ANTIOCH 5 1,38.0169,-121.765,0.003034689
864,54912,100,NG,GAS,5105430.309,827535,38.0169,-122.1117,0,ng," 21717, 21718, 21719, ",21717,MARTINEZ 4 1,38.0169,-122.1117,0
865,52063,4,WH,OTHF,0,13113,38.0314,-122.1139,0,otherfuel," 21718, 21719, ",21718,MARTINEZ 4 2,38.0169,-122.1117,1.007246539
866,62178,225,SUN,SOLAR,0,0,33.7,-115.38,0,solar," 28741, 28742, 28743, 28744, 28745, 28746, 28747, 28748, ",28741,DESERT CENTER 5,33.8231,-115.3939,8.521860705
867,59802,1.1,NG,GAS,61556,7172,37.405689,-121.949416,0,ng," 21364, ",21364,SUNNYVALE 4 1,37.3989,-121.9362,0.864797089
868,58914,16.4,NG,GAS,414838.654,82330,34.237222,-116.054167,0,ng," 28691, 28692, 28693, ",28691,TWENTYNINE PALMS 1 1,34.2672,-116.0221,2.76370698
869,535,77,NG,GAS,27851,2195,38.652731,-121.393336,0,ng," 20288, 20289, 20290, ",20288,MCCLELLAN 1,38.6527,-121.3933,0.00289206
870,151,142.4,DFO,OIL,47939,2659,37.62936,-120.93139,0,otherfuel," 23348, 23349, ",23348,MODESTO 11 1,37.6294,-120.9314,0.002812627
871,58462,500.6,SUN,SOLAR,0,721339,33.694722,-114.739722,0,solar," 28884, 28885, 28886, 28887, 28888, ",28884,BLYTHE 2 6,33.6157,-114.6865,6.250661486
872,56471,49.8,NG,GAS,199254.359,19740,34.205556,-119.246944,0,ng," 25891, 25892, 25893, ",25891,OXNARD 11 1,34.2056,-119.2469,0.003942924
873,50612,46,NG,GAS,131625.71,15387,35.319503,-119.661992,0,ng," 26163, 26164, 26165, 26166, ",26163,MC KITTRICK 2 4,35.2956,-119.5919,4.290051444
874,410,9,WAT,HYDRO,0,46925,37.522065,-120.31009,0,hydro,,23469,SNELLING 1,37.5843,-120.2686,4.859112337
875,63361,1,SUN,SOLAR,0,1388,37.734761,-121.508945,0,solar," 21702, 21703, 21704, ",21702,TRACY 4 3,37.7107,-121.4906,1.939998204
876,61420,3,SUN,SOLAR,0,6152,36.989475,-120.878081,0,solar," 23110, ",23110,LOS BANOS 1 1,37.0689,-120.8314,6.054671475
877,59265,1.5,SUN,SOLAR,0,3819,37.267778,-120.484444,0,solar," 23141, 23142, 23143, ",23141,MERCED 5 2,37.3493,-120.5176,5.911144759
878,57982,1.1,SUN,SOLAR,0,1340,35.670278,-120.566944,0,solar," 25008, ",25008,PASO ROBLES 1 1,35.6762,-120.7392,9.69891317
879,50535,29.9,WND,WIND,0,2282,33.9461,-116.6769,0,wind," 28918, ",28918,DESERT HOT SPRINGS 5 2,33.9447,-116.6222,3.143555752
880,50363,21,WDS,BIOMASS,0,0,32.903826,-115.511949,0,other," 28893, 28894, 28895, ",28893,IMPERIAL 2 2,32.9038,-115.5119,0.003365115
881,57154,18.1,WDS,BIOMASS,0,0,32.906569,-115.513747,0,other," 28894, 28895, ",28894,IMPERIAL 2 3,32.9038,-115.5119,0.218949702
882,55393,635,NG,GAS,18807901,2566081,37.2207,-121.7457,0,ng," 21687, 21688, 21689, 21690, 21691, ",21687,COYOTE 4,37.2207,-121.7457,0
883,57313,1.2,SUN,SOLAR,0,1089,34.0578,-118.229722,0,solar," 25488, ",25488,LOS ANGELES 53 1,34.0552,-118.2275,0.219915107
884,62459,2,NG,GAS,63579,7566,37.378422,-121.899969,0,ng," 21492, ",21492,SAN JOSE 16 1,37.385,-121.9222,1.304803217
885,425,122.4,WAT,HYDRO,0,788857,39.024801,-120.596383,0,hydro,,20418,FORESTHILL 2 1,39.0248,-120.5964,0.000917339
886,401,37.5,WAT,HYDRO,0,94971,37.51,-118.569167,0,hydro,,23337,BISHOP 2 2,37.51,-118.5692,0.001812944
887,10501,39.1,NG,GAS,0,0,35.19456,-119.57097,0,ng," 26185, ",26185,FELLOWS 3 1,35.1946,-119.571,0.003238196
888,56639,139.8,NG,GAS,590514.406,51141,36.654114,-120.579727,0,ng," 23286, 23287, 23288, 23289, 23290, ",23286,SAN JOAQUIN 1 3,36.6514,-120.5833,0.272819234
889,60336,50,SUN,SOLAR,0,130023,33.176627,-115.572788,0,solar," 28826, 28827, 28828, 28829, 28830, ",28826,CALIPATRIA 3 1,33.1582,-115.6387,4.025743705
890,60237,30,SUN,SOLAR,0,80381,33.162056,-115.531694,0,solar," 28701, 28702, 28703, ",28701,CALIPATRIA 1 1,33.2618,-115.5203,6.905493452
891,60315,20,SUN,SOLAR,0,40396,33.154761,-115.544918,0,solar," 28986, 28987, ",28986,CALIPATRIA 9 1,33.1533,-115.6384,5.419902012
892,52169,234,NG,GAS,4127312.252,806367.999,35.2269,-119.6294,0,ng," 26167, 26168, 26169, 26170, ",26167,FELLOWS 2 1,35.2269,-119.6294,0
893,60760,2,MWH,OTHF,0,-507,33.691,-117.833,0,otherfuel," 28049, ",28049,GARDEN GROVE 5 4,33.7212,-117.8336,2.08169157
894,58698,3,SUN,SOLAR,0,2661,34.013056,-117.5375,0,solar," 28799, 28800, 28801, 28802, 28803, ",28799,ONTARIO 8 1,34.0053,-117.5604,1.418985443
895,60661,20,MWH,OTHF,0,0,34.006125,-117.560934,0,otherfuel," 28800, 28801, 28802, 28803, ",28800,ONTARIO 8 2,34.0053,-117.5604,0.06459792
896,56473,49.8,NG,GAS,169907.906,16605,34.0053,-117.5604,0,ng," 28801, 28802, 28803, ",28801,ONTARIO 8 3,34.0053,-117.5604,0
897,56232,106,NG,GAS,742153.719,73629,32.8769,-117.166389,0,ng," 28773, 28774, 28775, 28776, 28777, 28778, 28779, 28780, ",28773,SAN DIEGO 49 1,32.8769,-117.1664,0.000639646
